Filename	20 raw rate 5
Instrument name	0550-0170 (192.168.1.100)
Operator	yogesh
rundate	4/22/2023
Sample name	20 raw
proceduresegments	Select Gas: Gas 1 ; Equilibrate 30.00 °C; Ramp 20 °C/min to 150.00 °C; Ramp 20 °C/min to 600.00 °C; Isothermal 5.0 min
[step]
Ramp 20 °C/min to 150.00 °C
Time	Temperature	Weight	Weight
min	°C	mg	%
1.08333	41.839	9.732	97.2511
1.08500	41.866	9.732	97.2500
1.08667	41.893	9.732	97.2490
1.08833	41.921	9.732	97.2479
1.09000	41.948	9.732	97.2469
1.09167	41.976	9.732	97.2458
1.09333	42.003	9.732	97.2448
1.09500	42.031	9.732	97.2437
1.09667	42.058	9.732	97.2426
1.09833	42.086	9.732	97.2416
1.10000	42.113	9.731	97.2405
1.10167	42.141	9.731	97.2394
1.10333	42.168	9.731	97.2383
1.10500	42.196	9.731	97.2373
1.10667	42.223	9.731	97.2362
1.10833	42.251	9.731	97.2351
1.11000	42.278	9.731	97.2340
1.11167	42.306	9.731	97.2330
1.11333	42.334	9.731	97.2319
1.11500	42.361	9.730	97.2308
1.11667	42.389	9.730	97.2297
1.11833	42.416	9.730	97.2286
1.12000	42.444	9.730	97.2275
1.12167	42.472	9.730	97.2264
1.12333	42.499	9.730	97.2253
1.12500	42.527	9.730	97.2242
1.12667	42.555	9.730	97.2231
1.12833	42.583	9.730	97.2220
1.13000	42.610	9.729	97.2209
1.13167	42.638	9.729	97.2198
1.13333	42.666	9.729	97.2187
1.13500	42.694	9.729	97.2176
1.13667	42.721	9.729	97.2165
1.13833	42.749	9.729	97.2154
1.14000	42.777	9.729	97.2143
1.14167	42.805	9.729	97.2132
1.14333	42.833	9.729	97.2121
1.14500	42.860	9.728	97.2110
1.14667	42.888	9.728	97.2099
1.14833	42.916	9.728	97.2087
1.15000	42.944	9.728	97.2076
1.15167	42.972	9.728	97.2065
1.15333	43.000	9.728	97.2054
1.15500	43.028	9.728	97.2043
1.15667	43.056	9.728	97.2031
1.15833	43.084	9.728	97.2020
1.16000	43.112	9.727	97.2009
1.16167	43.140	9.727	97.1997
1.16333	43.168	9.727	97.1986
1.16500	43.196	9.727	97.1975
1.16667	43.224	9.727	97.1963
1.16833	43.252	9.727	97.1952
1.17000	43.280	9.727	97.1940
1.17167	43.308	9.727	97.1929
1.17333	43.336	9.727	97.1918
1.17500	43.364	9.726	97.1906
